state,county,cz,czname,kfr_pooled_pooled_p25,kfr_white_pooled_p25,poor_share1990,ann_avg_job_growth_2004_2013,job_growth_quartile
29,37,29502,Kansas City,0.43578479,0.44811308,0.078703225,0.008429639,4
29,39,29902,Center,99,0.43646157,0.21165939,-0.011489654,1
29,41,26103,Brookfield,0.49051362,0.51650167,0.14356072,-0.016705686,1
29,43,29700,Springfield,0.42934361,0.43838325,0.099834308,0.015055457,4
29,45,23600,Burlington,0.46679744,0.48279864,0.20169629,-0.009807894,2
29,47,29502,Kansas City,0.42928424,0.44596627,99,0.014453985,4
29,49,29503,St. Joseph,0.44820085,0.45966756,0.11937444,0.0026121091,3
29,51,29601,Columbia,0.4267067,0.46050823,0.072881512,-0.0033529978,2
29,53,29601,Columbia,0.42850697,0.46204963,0.12844767,-0.018035749,1
29,55,24701,St. Louis,0.3930003,0.40289959,0.15943849,-0.010856477,2
29,57,29902,Center,0.43937325,0.44502282,0.17193691,-0.015312938,1
29,59,29700,Springfield,0.42263252,0.43153083,0.23019408,-0.01001569,2
29,61,29503,St. Joseph,0.4480761,0.45839834,0.23110013,-0.0030365661,3
29,63,29503,St. Joseph,0.46762732,0.48132637,0.14481892,2.3453807e-5,3
29,65,24500,Rolla,0.4208551,0.43768111,0.24735926,-0.0060748635,2
29,67,29700,Springfield,99,0.44254461,0.25258759,-0.026413061,1
29,69,25800,Blytheville,0.3725566,0.39568955,0.29661301,-0.018590629,1
29,71,24701,St. Louis,0.41598096,0.42846352,0.082624726,-0.0028725788,3
29,73,24701,St. Louis,0.41108873,0.42209193,0.10772672,-0.0037205706,2
29,75,29506,Bethany,0.50934577,0.51698357,0.18826972,0.0070895385,4
29,77,29700,Springfield,0.40090463,0.415445,0.12915301,0.0063457186,4
29,79,26104,Trenton,0.42888629,0.43794429,0.20221654,-0.0019705645,3
29,81,29506,Bethany,0.44030774,0.44243458,0.18578155,-0.016095124,1
29,83,29504,Sedalia,0.42578089,0.43778777,0.18018584,-0.011789379,1
29,85,29700,Springfield,0.42097229,0.43022168,0.21710517,0.0062445039,4
29,87,29505,Polk,0.50805736,0.51873672,0.17234705,0.0046895551,3
29,89,29601,Columbia,0.43982202,0.45874128,0.14177454,-0.010861046,2
29,91,25102,West Plains,0.42245573,0.43073764,0.25026241,-0.023586432,1
29,93,24600,Farmington,0.3842949,0.40266928,0.23732851,-0.029853484,1
29,95,29502,Kansas City,0.36795825,0.42649946,0.11352663,0.0031163814,3
29,97,29901,Joplin,0.40233141,0.4159188,0.14820655,0.0053138677,4
29,99,24701,St. Louis,0.41378587,0.42624909,0.073412463,-0.0014580891,3
29,101,29502,Kansas City,0.422793,0.43632925,0.16028501,-0.013516841,1
29,103,26107,Kirksville,0.48598111,0.4994581,0.22677559,-0.021017235,1
29,105,29700,Springfield,0.40124795,0.40988818,0.16861999,-0.01187264,1
29,107,29502,Kansas City,0.44228563,0.45906883,0.11956183,-3.1533826e-4,3
29,109,29800,Aurora,0.41430092,0.42441386,0.15743688,-0.010413712,2
29,111,25000,Quincy,0.47075748,0.47174343,0.17751244,-0.011675074,1
29,113,24701,St. Louis,0.41786402,0.43467614,0.11533222,0.0095149819,4
29,115,26103,Brookfield,0.43976194,0.45610368,0.17548469,-0.031570107,1
29,117,26102,Marshall,0.41280761,0.43091175,0.14514023,-9.7148695e-5,3
29,119,30300,Fayetteville,0.41457376,0.4305298,0.20751812,-0.019365717,1
29,121,26101,Moberly,0.44164905,0.4557516,0.1422012,-0.014276762,1
29,123,24600,Farmington,0.39775845,0.40462294,0.21762027,-0.0093032084,2
29,125,24500,Rolla,0.40421957,0.40949178,0.16580763,-0.015957242,1
29,127,25000,Quincy,0.41125339,0.43155414,0.16165173,-8.6055486e-4,3
29,129,26104,Trenton,0.44622874,0.46398452,0.18300226,0.0019673929,3
29,131,29602,Eldon,0.40791965,0.41885561,0.17378783,-0.015872283,1
29,133,25701,Cape Girardeau,0.36373127,0.40391177,0.29097751,0.001483244,3
29,135,29601,Columbia,0.46126622,0.46898443,0.1162604,-0.00632902,2
29,137,26101,Moberly,0.44833803,0.47654697,0.18415873,-0.014013565,1
29,139,24702,Mexico,0.45145762,0.46465459,0.13755335,-0.013961223,1
29,141,29602,Eldon,0.41561142,0.427174,0.16725868,-0.025496203,1
29,143,25701,Cape Girardeau,0.37254074,0.4010537,0.26439855,-0.0051318705,2
29,145,29901,Joplin,0.42228526,0.43423131,0.1405891,0.0037035486,3
29,147,29505,Polk,0.4997378,0.5129841,0.22215317,-0.015578398,1
29,149,25102,West Plains,99,0.4434377,0.27341434,-0.0069314139,2
29,151,29601,Columbia,0.50156969,0.51499367,0.10091931,-0.0054464135,2
29,153,25101,Mountain Home,0.43271038,0.44080409,0.22210412,-0.025554778,1
29,155,25800,Blytheville,0.34130919,0.38297331,0.35682505,-0.014550929,1
29,157,24600,Farmington,0.45293745,0.46196783,0.11496691,-0.0048963162,2
29,159,29504,Sedalia,0.41085437,0.42888916,0.13514273,-0.0049164025,2
29,161,24500,Rolla,0.40694854,0.41887847,0.18843253,-0.02125687,1
29,163,25000,Quincy,0.42627484,0.44279763,0.18108492,-0.012650209,1
29,165,29502,Kansas City,0.44198084,0.46346131,0.053583257,0.01166386,4
29,167,29700,Springfield,0.41980404,0.43332025,0.19773719,-1.0309013e-4,3
29,169,24500,Rolla,0.39011943,0.39997032,0.14559248,-0.015798168,1
29,171,26105,Polk,0.46054402,0.47012621,0.19800864,-0.0056231138,2
29,173,25000,Quincy,0.43323889,0.44690076,0.11163583,8.4210529e-5,3
29,175,26101,Moberly,0.37808424,0.39905015,0.16058394,-0.026151143,1
29,177,29502,Kansas City,0.44011137,0.45676187,0.10385359,-0.0093191117,2
29,179,24500,Rolla,0.42049944,0.43450338,0.23995194,-0.010516638,2
29,181,25702,Poplar Bluff,0.38350832,0.39011627,0.3122229,-0.021235194,1
29,183,24701,St. Louis,0.44775596,0.4713029,0.049344011,0.013275925,4
29,185,29504,Sedalia,99,0.46013319,0.2238504,-0.017464381,1
29,186,24600,Farmington,99,0.45640361,0.12605527,-0.0069473987,2
29,187,24600,Farmington,0.38205546,0.39093468,0.16385721,-0.0087576266,2
29,189,24701,St. Louis,0.38539696,0.46477729,0.05186642,-0.0045580696,2
29,195,26102,Marshall,0.39550439,0.41134486,0.13280147,-0.0096793687,2
29,197,26107,Kirksville,0.47015521,0.46166918,0.20975606,-0.019138897,1
29,199,26107,Kirksville,0.44008654,0.43951768,0.25896677,-0.0066903266,2
29,201,25701,Cape Girardeau,0.38469595,0.42149112,0.17811431,-0.0074679437,2
29,203,25102,West Plains,0.42442185,0.4284772,0.24496444,-0.020902127,1
29,205,26101,Moberly,0.48499119,0.49826044,0.18090975,-0.0058586788,2
29,207,25701,Cape Girardeau,0.40633106,0.41865683,0.21072416,-0.024287358,1
29,209,29800,Aurora,0.42115641,0.43239662,0.14310306,-0.01941229,1
29,211,26105,Polk,0.44928899,0.48251683,0.20881991,-0.020196924,1
29,213,29800,Aurora,0.41534194,0.4289456,0.13560031,0.0011082756,3
29,215,25102,West Plains,0.41527966,0.42389986,0.23189417,-0.014790233,1
29,217,29902,Center,0.39664319,0.4105069,0.17463283,-0.0072860606,2
29,219,24701,St. Louis,0.42580205,0.44186682,0.10690477,0.011972059,4
29,221,24600,Farmington,0.39195049,0.40122008,0.27297026,0.0037723153,3
29,223,25702,Poplar Bluff,0.40887582,0.41831321,0.29312208,-0.003398966,2
29,225,29700,Springfield,0.39538234,0.40575093,0.19434842,-0.0048449142,2
29,227,29506,Bethany,0.43590319,0.44377095,0.22495756,0.011528958,4
29,229,29700,Springfield,0.41471586,0.4296189,0.25318372,-0.0122392,1
29,510,24701,St. Louis,0.32729495,0.41625538,0.22896057,-0.0012618345,3
30,1,34401,Dillon,0.48788267,0.50559473,0.18592753,-0.0046827085,2
30,3,34304,Sheridan,0.40129736,0.52481997,0.35114363,0.0078750299,4
30,5,34201,Havre,0.43527099,0.54815495,0.29599279,-0.016516637,1
30,7,34403,Helena,0.5112471,0.51758003,0.1606621,0.0089014759,4
30,9,34308,Billings,0.52343494,0.54123604,0.16820808,0.0024441245,3
30,11,26401,Ekalaka,0.56258738,0.57136101,0.27395412,-0.0056406092,2
30,13,34203,Great Falls,0.44401401,0.46948224,0.13534224,-0.0015498586,3
30,15,34203,Great Falls,0.52654779,0.5602054,0.16552275,-0.0011530548,3
30,17,34305,Miles City,0.49276453,0.50630313,0.16611286,0.017634613,4
30,19,26405,Scobey,0.58853787,0.5793913,0.15516464,0.016567748,4
30,21,26409,Glendive,0.56096804,0.57287818,0.14264426,0.014619184,4
30,23,34404,Butte-Silver Bow,0.43468249,0.4428319,0.18713336,0.03435117,4
30,25,26402,Baker,0.57815832,0.57792413,0.10923277,0.027950382,4
30,27,34204,Lewistown,0.48339209,0.49228576,0.14332297,0.0012216491,3
30,29,34503,Kalispell,0.45784548,0.47262263,0.14142916,0.0032281363,3
30,31,34402,Bozeman,99,0.48796517,0.1587155,0.022237847,4
30,33,34306,Jordan,0.41632971,0.42490178,0.17344345,0.01686722,4
30,35,34202,Shelby,0.39119115,0.52785116,0.37653747,0.0055289729,4
30,37,34308,Billings,0.46626624,0.51976359,0.27468786,-0.022102399,1
30,39,34404,Butte-Silver Bow,0.54819143,0.56737828,0.21763304,0.013895919,4
30,41,34201,Havre,0.43017337,0.50327128,0.18426733,-0.0031268634,3
30,43,34403,Helena,0.529948,0.55013722,0.072051875,0.0014268821,3
30,45,34203,Great Falls,0.53683507,0.54978591,0.15162139,-0.013706743,1
30,47,34503,Kalispell,0.42691097,0.48192441,0.213239,0.0064684479,4
30,49,34403,Helena,0.43853527,0.46240377,0.11853153,0.013819565,4
30,51,34201,Havre,0.54476166,0.57268673,0.180472,0.014326474,4
30,53,34502,Libby,0.46062264,0.47393087,0.14356849,0.0022736366,3
30,55,26406,Wolf Point,0.54662186,0.54639673,0.18612975,0.0087935729,4
30,57,34402,Bozeman,0.53783143,0.54212254,0.18216693,0.014931045,4
30,59,34309,Harlowton,0.48632011000000003,0.48555735,0.20113315,8.8574423e-4,3
30,61,34504,Missoula,0.41357562,0.41128582,0.17442852,-0.013344926,1
30,63,34504,Missoula,0.44410035,0.45842999,0.16824649,0.0031671852,3
30,65,34308,Billings,0.51877147,0.52772766,0.23581244,0.014776192,4
30,67,34402,Bozeman,0.46777996,0.48297557,0.15630329,-0.012536108,1
30,69,34204,Lewistown,99,NA,0.25626203,0.033579424,4
30,71,26408,Glasgow,0.54558468,0.55525225,0.17261197,-0.0067134327,2
30,73,34202,Shelby,0.52942437,0.55690467,0.1826373,0.0088825049,4
30,75,34307,Colstrip,0.56284338,0.57502848,0.18279047,0.022849577,4
30,77,34404,Butte-Silver Bow,0.44864047,0.46166581,0.16919941,0.011542307,4
30,79,34305,Miles City,0.49972561,0.52306521,0.1528288,-0.0083586629,2
30,81,34504,Missoula,0.47998309,0.49299723,0.15932272,0.0022883504,3
30,83,26411,Sidney,0.57444859,0.58902991,0.14084981,0.043037329,4
30,85,26406,Wolf Point,0.44203416,0.53007406,0.27622271,0.021700939,4
30,87,34307,Colstrip,0.38648826,0.53218865,0.23064558,-0.003663027,2
30,89,34503,Kalispell,0.45662561,0.48363984,0.19373421,-0.0019706476,3
30,91,26407,Plentywood,0.56805849,0.58878195,0.15884678,0.02288861,4
30,93,34404,Butte-Silver Bow,0.45977145,0.47708163,0.14330654,-8.3138933e-4,3
30,95,34308,Billings,0.56298751,0.58477038,0.11073249,0.012964756,4
30,97,34402,Bozeman,0.57265663,0.57135284,0.10436188,-0.045024093,1
30,99,34203,Great Falls,0.52227706,0.53968614,0.16880587,-0.0013279332,3
30,101,34202,Shelby,0.50252128,0.51025397,0.14095303,-0.0086213835,2
30,103,34307,Colstrip,0.50071114,0.48179767,0.15843858,-0.017395386,1
30,105,26408,Glasgow,0.47010353,0.50287139,0.16956216,0.01509353,4
30,107,34309,Harlowton,0.50735301,0.51745903,0.21288516,-0.028203122,1
30,109,26409,Glendive,0.64757556,0.63072872,0.18197574,0.009506885,4
30,111,34308,Billings,0.45875648,0.48896044,0.11505552,0.0031494908,3
31,1,27901,Hastings,0.47424433,0.4904643,0.10021892,-4.7570829e-5,3
31,3,27801,Virginia Beach,0.57401186,0.57682693,0.18920948,-0.008972629,2
31,5,28304,Valentine,99,NA,99,-0.011799832,1
31,7,27701,Scottsbluff,0.53561562,0.53873694,0.21830986,0.0060404432,4
31,9,28305,Broken Bow,0.64376199,0.66055965,0.22962964,-0.0070650922,2
31,11,27802,Columbus,0.59343803,0.60213971,0.14066453,-0.0056905095,2
31,13,27701,Scottsbluff,99,0.54767817,0.11620439,0.007928988,4
31,15,27001,O'Neill,0.57708967,0.58535105,0.2251536,-0.0068919528,2
31,17,27003,Ainsworth,0.5385468,0.54503918,0.18807468,-0.032080613,1
31,19,28608,Kearney,0.49423537,0.51516616,0.14145805,0.0023669072,3
31,21,28002,West Point,0.52192491,0.53985453,0.15093543,-0.0079770004,2
31,23,27802,Columbus,0.55316401,0.55945319,99,0.0023066907,3
31,25,28202,Omaha,0.48256493,0.49900314,0.076417252,-0.0058173365,2
31,27,27005,Yankton,0.61331522,0.62478948,0.13213179,-0.0079034818,2
31,29,28607,McCook,0.55134708,0.55484915,0.14082536,0.011303352,4
31,31,28304,Valentine,0.48694283,0.51082826,0.21833238,-0.008047224,2
31,33,27702,Cheyenne,0.50106198,0.51862615,0.10257978,0.015544597,4
31,35,27901,Hastings,0.58513653,0.60173643,0.10957547,0.0072518685,4
31,37,27802,Columbus,0.48060474,0.56429571,0.097927414,-0.0066512194,2
31,39,28002,West Point,0.58663952,0.60414976,0.095164865,-0.012302761,1
31,41,28305,Broken Bow,0.56418449,0.57214999,0.1331702,-7.2070322e-4,3
31,43,28001,Sioux City,0.42784396,0.48990625,99,0.0062186369,4
31,45,27701,Scottsbluff,0.5154494,0.54380441,0.22803113,0.014499037,4
31,47,28609,Lexington,0.45000634,0.50331277,0.10568119,0.0069160708,4
31,49,28302,Ogallala,0.54593658,0.57188427,0.12217195,0.0050949641,4
31,51,28001,Sioux City,0.55039412,0.56510955,0.14691778,1.8498654e-4,3
31,53,28202,Omaha,0.48173931,0.49636191,0.090166204,-0.0025743383,3
31,55,28202,Omaha,0.3992798,0.4618341,0.094889149,0.00927216,4
31,57,28606,Wano,0.53961021,0.55001396,0.10833333,0.012984528,4
31,59,27902,York,0.54328305,0.55800647,0.088340111,-0.0013079693,3
31,61,28608,Kearney,0.54554552,0.55188143,0.1322834,-0.021234088,1
31,63,28609,Lexington,0.629682,0.6360203,0.18226764,-0.01243188,1
31,65,28609,Lexington,0.55206358,0.57097048,0.15318027,0.007752995,4
31,67,28101,Lincoln,0.4863233,0.50694168,0.14157739,-0.016491383,1
31,69,28303,Oshkosh,0.53691733,0.56384051,0.15129924,0.015889999,4
31,71,27002,Ord,0.5364821,0.54048336,0.17473379,0.01547546,4
31,73,28609,Lexington,0.50461113,0.5170238,0.085117772,0.0067339744,4
31,75,28304,Valentine,0.56253546,0.5832535,0.11197916,-2.7329885e-4,3
31,77,27002,Ord,0.60226417,0.6015045,0.15051195,-0.011121252,2
31,79,27903,Grand Island,0.4543325,0.48842287,99,0.010585826,4
31,81,27903,Grand Island,0.52569348,0.54034233,0.088885568,-0.010346754,2
31,83,28609,Lexington,0.50639182,0.52775854,0.138926,0.0014883941,3
31,85,28607,McCook,0.61519438,0.62300736,0.17512275,0.018030504,4
31,87,28607,McCook,0.58966339,0.59640431,0.16027397,-0.012815248,1
31,89,27001,O'Neill,0.56845075,0.5792563,0.14965999,-0.004876554,2
31,91,28304,Valentine,0.61213541,0.64865696,0.11330698,0,3
31,93,27903,Grand Island,0.52187091,0.53198409,0.12358901,-0.0075228633,2
31,95,28101,Lincoln,0.51538378,0.53025097,0.11736759,4.523689e-4,3
31,97,28102,Nebraska City,0.53254998,0.57338816,0.11531419,-0.039171662,1
31,99,28608,Kearney,0.54109216,0.5487383,0.10410948,-8.7796318e-5,3
31,101,28302,Ogallala,0.49491698,0.51289022,0.10015565,-0.0033666915,2
31,103,27003,Ainsworth,0.57166612000000006,0.57337719,0.25655976,0.037587248,4
31,105,27702,Cheyenne,0.50332463,0.51123351,0.11541326,0.001050759,3
31,107,27005,Yankton,0.57547897,0.60898119,0.2006115,-0.0031829015,3
31,109,28101,Lincoln,0.43736401,0.46350461,0.090858229,0.0095436163,4
31,111,28306,North Platte,0.46992895,0.49215278,0.11854289,-0.0094607705,2
31,113,28306,North Platte,0.53596389,0.54558086,0.13439636,0.014980519,4
31,115,27002,Ord,0.62938207,0.64070159,0.16444445,0.0086748507,4
31,117,28306,North Platte,99,0.58953214,0.33150184,0.020591302,4
31,119,27801,Virginia Beach,0.48010346,0.5256933,0.096299529,-0.0061638723,2
31,121,27903,Grand Island,0.53781492,0.55181926,0.11241432,-0.0019003607,3
31,123,27701,Scottsbluff,0.52514917,0.53912032,0.1481971,-0.0021432466,3
31,125,27802,Columbus,0.56025529,0.56595296,0.12509127,0.0046339538,3
31,127,28102,Nebraska City,0.56801564,0.57853866,0.12715107,0.0092862016,4
31,129,29102,Superior,0.57201642,0.58206111,0.1617333,7.0303946e-4,3
31,131,28102,Nebraska City,0.49372873,0.50833458,0.11549592,-0.0046360805,2
31,133,28102,Nebraska City,0.52173007,0.52700186,0.15903465,0.002133141,3
31,135,28302,Ogallala,0.54465979,0.56705099,0.1462307,0.010823488,4
31,137,28609,Lexington,0.53028482,0.54886311,0.087688252,-0.003207972,3
31,139,27801,Virginia Beach,0.54705042,0.56212848,99,-0.0020742454,3
31,141,27802,Columbus,0.52225798,0.54670137,0.085356295,0.0065163434,4
31,143,27902,York,0.57330787,0.58081454,0.082418293,-0.0014837013,3
31,145,28607,McCook,0.50230974,0.51349121,0.12782153,0.0072050774,4
31,147,28102,Nebraska City,0.50854111,0.51688552,0.12862022,-0.0011392336,3
31,149,27003,Ainsworth,99,0.63076866,0.15388446,-0.0094931591,2
31,151,28101,Lincoln,0.51287299,0.5450055,0.1095257,-0.012951853,1
31,153,28202,Omaha,0.45836222,0.48635694,0.040985443,0.024740048,4
31,155,28202,Omaha,0.51148641,0.52398926,0.095773563,6.3384697e-4,3
31,157,27701,Scottsbluff,0.46054929,0.50544453,0.15246879,-4.4693067e-4,3
31,159,28101,Lincoln,0.53440148,0.54949498,0.090459719,-0.0042920513,2
31,161,27704,Gordon,0.52834052,0.55583656,0.18076937,-0.018024364,1
31,163,28608,Kearney,0.58608329,0.58404964,99,-0.0092663346,2
31,165,27701,Scottsbluff,0.56855011,0.58671856,99,-0.001275524,3
31,167,27801,Virginia Beach,0.53578198,0.55239797,0.12834561,-0.0027928415,3
31,169,29102,Superior,0.54203069,0.55456811,0.13732673,0.0011653365,3
31,171,28305,Broken Bow,0.54934043,0.57452452,0.2079906,0.0062959143,4
31,173,28002,West Point,0.43635461,0.60505712,0.30844921,0.005701168,4
31,175,27002,Ord,0.52595431,0.54647136,0.132946,-0.019553639,1
31,177,28202,Omaha,0.53524905,0.54943973,0.056351028,-4.1408297e-5,3
31,179,28001,Sioux City,0.56790107,0.57343495,0.15564844,0.003072012,3
31,181,27901,Hastings,0.55584645,0.56367904,0.15828215,-0.016423155,1
31,183,27001,O'Neill,0.49598405,0.50614113,0.14240506,0.0072554825,4
31,185,27902,York,0.50144583,0.52159786,99,-0.0083036851,2
32,1,37604,Reno,0.42018765,0.44608924,0.1044299,-0.014149325,1
32,3,37901,Las Vegas,0.38764879,0.42401546,0.082302757,0.015028058,4
32,5,37400,Sacramento,0.45699286,0.47262073,0.06690228,-0.0037929649,2
32,7,37601,Elko,0.46296695,0.50352657,0.089810126,0.022989664,4
32,9,37901,Las Vegas,0.53338832,0.57390207,0.1554717,0.021478394,4
32,11,37601,Elko,0.49829665,0.54894871,0.10281598,0.053223424,4
32,13,37602,Winnemucca,0.44370872,0.46294445,0.099345505,0.020961756,4
32,15,37601,Elko,0.45997825,0.47270635,0.10722312,0.038444307,4
32,17,37901,Las Vegas,99,0.59453595,0.13851066,0.024230981,4
32,19,37604,Reno,0.40597832,0.42056248,0.10095865,0.0093167191,4
32,21,37902,Reno,0.39072224,0.4873341,0.12737888,-0.02608856,1
32,23,37901,Las Vegas,0.40365711,0.42668632,0.11606327,1.6063891e-4,3
32,27,37602,Winnemucca,0.48953095,0.48411337,0.1304753,0.0022472665,3
32,29,37604,Reno,0.41786337,0.43628454,0.095200315,-0.020173311,1
32,31,37604,Reno,0.40533885,0.43836233,0.090239853,0.0013869107,3
32,33,37601,Elko,0.45431715,0.45983928,0.10212456,0.020975463,4
32,510,37604,Reno,0.40519959,0.42346355,0.084284782,-0.014103118,1
33,1,20600,Manchester,0.41712138,0.4267101,0.063111827,-6.5597618e-4,3
33,3,20600,Manchester,0.43617082,0.44617319,0.090763167,-0.0036170036,2
33,5,20700,Keene,0.42192355,0.43384114,0.069370225,0.0011831749,3
33,7,20301,Berlin,0.42104524,0.42843705,99,-0.0057576057,2
33,9,20302,Claremont,0.43646413,0.44679645,0.099149793,0.0029575855,3
33,11,20600,Manchester,0.44100729,0.45893455,0.056032244,5.1478308e-4,3
33,13,20600,Manchester,0.4269177,0.43726102,0.05318537,0.0035866122,3
33,15,20600,Manchester,0.45314148,0.46723089,0.043714702,0.0037786639,3
33,17,20600,Manchester,0.42193756,0.43556198,0.091177009,0.0051206816,4
33,19,20302,Claremont,0.38405666,0.3958247,0.09528283,0.012862812,4
34,1,19700,Philadelphia,0.37154225,0.4404943,0.084321246,-0.0044793887,2
34,3,19600,Newark,0.51954651,0.5615316,0.040294807,0.0013632588,3
34,5,19700,Philadelphia,0.42232805,0.46904716,0.040360264,-0.0042864904,2
34,7,19700,Philadelphia,0.39249986,0.4660542,0.095499776,-0.0048549389,2
34,9,19700,Philadelphia,0.42920408,0.45873216,0.084515378,-0.025389509,1
34,11,19700,Philadelphia,0.37017271,0.41676617,0.13518134,-0.0042065196,2
34,13,19600,Newark,0.38604265,0.54371184,0.13607837,7.6782826e-4,3
34,15,19700,Philadelphia,0.43419391,0.46994749,0.060611922,-1.3232307e-4,3
34,17,19600,Newark,0.44457117,0.51740551,0.14321172,0.022992905,4
34,19,19600,Newark,0.49344167,0.50994098,0.025916051,-0.0090169068,2
34,21,19600,Newark,0.38598496,0.47807825,0.06449791,-9.6380414e-4,3
34,23,19600,Newark,0.48370594,0.51419342,0.053471237,0.0023605651,3
34,25,19500,Toms River,0.45198557,0.50521356,0.048150621,-0.0011034921,3
34,27,19600,Newark,0.50783235,0.53728598,0.027660815,-0.0030255297,3
34,29,19500,Toms River,0.45339474,0.47908264,0.066209592,0.0042016427,3
34,31,19600,Newark,0.42517933,0.52264661,0.096630812,0.0031479793,3
34,33,19700,Philadelphia,0.4136906,0.46098968,0.098066665,-0.0026498819,3
34,35,19600,Newark,99,0.50731987,0.024863437,-0.0012448028,3
34,37,19600,Newark,0.47039765,0.48817366,0.034093935,-0.0083959317,2
34,39,19600,Newark,0.43154848,0.54763681,0.073484764,0.0030379966,3
34,41,19600,Newark,0.45423269,0.47275981,99,-0.00384486,2
35,1,34901,Albuquerque,0.38822624,0.44673151,0.13989578,0.0048387232,3
35,3,34902,Socorro,0.42944002,0.46635512,0.25634024,-0.018598029,1
35,5,30701,Roswell,0.40493625,0.45543924,99,0.0044231801,3
35,6,34901,Albuquerque,0.36925915,0.43491587,0.33398405,-0.036272466,1
35,7,34801,Las Vegas,0.41021422,0.47889674,0.1856419,-0.01542159,1
35,9,30901,Clovis,0.41176733,0.46914992,0.19056337,0.0049173548,3
35,11,30702,Santa Rosa,0.52388632,0.53346181,0.21944571,-0.011282197,1
35,13,30601,El Paso,0.40438551,0.45334876,0.26341999,0.012536781,4
35,15,30701,Roswell,0.46551222,0.51283872,0.20313568,0.016096935,4
35,17,30604,Deming,0.40673649,0.47411922,0.20451829,0.010744819,4
35,19,30702,Santa Rosa,0.39496046,0.40445021,0.38455954,-0.0064953389,2
35,21,34803,Tucumcari,0.55248564,0.61758924,0.15298885,-0.034219854,1
35,23,30604,Deming,0.42131788,0.48458257,0.22938244,-0.012014736,1
35,25,30801,Hobbs,0.46431991,0.48158211,0.21997111,0.020346351,4
35,27,30602,Alamogordo,0.42896676,0.45500985,0.20136198,-0.027563792,1
35,28,34802,Santa Fe,0.47209215,0.49434954,0.02334993,-0.032853451,1
35,29,30604,Deming,0.38643911,0.43290168,0.31245124,-0.011684059,1
35,31,35500,Gallup,0.35415223,0.43640062,0.44131696,-0.014779899,1
35,33,34801,Las Vegas,0.42674047,0.52840096,0.3617571,0.0059787752,4
35,35,30602,Alamogordo,0.39953059,0.44000134,0.18049988,-0.0076182149,2
35,37,34803,Tucumcari,0.40044215,0.46059391,0.24787369,-0.021289673,1
35,39,34802,Santa Fe,0.37294319,0.41844934,0.27467796,-0.027766986,1
35,41,30901,Clovis,0.41701218,0.47791585,0.26010928,-0.016304191,1
35,43,34901,Albuquerque,0.38753462,0.45318246,0.11250388,0.023509115,4
35,45,35300,Farmington,0.40520856,0.49781254,0.26361313,0.0020041412,3
35,47,34801,Las Vegas,0.38532931,0.44166327,0.30073297,-0.024774212,1
35,49,34802,Santa Fe,0.40140796,0.46532515,0.12872517,-0.0042895172,2
35,51,30603,Truth or Consequences,0.39924881,0.43750951,0.19257632,-0.037203923,1
35,53,34902,Socorro,0.37011841,0.47012472,0.29995504,-0.03584794,1
35,55,34802,Santa Fe,0.41188437,0.50689054,0.27190739,-0.018436361,1
35,57,34901,Albuquerque,0.40396622,0.45195156,0.20339458,-0.039321952,1
35,59,34804,Clayton,0.44943729,0.52825665,0.20990391,-0.0058226767,2
35,61,34901,Albuquerque,0.38133767,0.41679093,0.19113247,-0.0053049587,2
36,1,18600,Albany,0.43856844,0.48808444,0.092518561,-7.2263216e-4,3
36,3,18201,Olean,0.41969791,0.4293327,0.1473044,-2.8728263e-4,3
36,5,19400,New York,0.39008352,0.51722252,0.29204565,0.017406693,4
36,7,17900,Union,0.419043,0.43449551,0.10516231,-0.0079279039,2
36,9,18201,Olean,0.42765266,0.43996707,0.13941963,-0.014480403,1
36,11,17700,Syracuse,0.41648966,0.43216094,0.10378598,-0.010617699,2
36,13,16500,Erie,0.41525927,0.43165058,0.14324839,-0.014688501,1
36,15,18100,Elmira,0.39711976,0.41174036,0.10975115,-0.00477274,2
36,17,17800,Oneonta,0.42017388,0.43072805,0.11707543,-0.002067853,3
36,19,18400,Plattsburgh,0.42429817,0.43568948,0.16214526,-0.010485749,2
36,21,18600,Albany,0.41953701,0.44243863,0.094677612,-0.0021771025,3
36,23,17700,Syracuse,0.42261177,0.43318182,0.12067389,-7.8468851e-4,3
36,25,17800,Oneonta,0.44276512,0.45318794,0.12482034,-0.014462343,1
36,27,19300,Poughkeepsie,0.4335331,0.47876304,0.051818304,-0.0026745652,3
36,29,18000,Buffalo,0.427953,0.47656739,0.10574114,-0.0048514563,2
36,31,18400,Plattsburgh,0.45285612,0.4576295,0.12039591,-0.0065041687,2
36,33,18400,Plattsburgh,0.41613317,0.43835276,0.17671694,-0.0071224752,2
36,35,18500,Amsterdam,0.40815249,0.41888261,0.12626377,-0.013214275,1
36,37,18000,Buffalo,0.43237388,0.44997999,0.072573021,-0.010320649,2
36,39,18600,Albany,0.44552451,0.46626836,0.096045367,-0.01377734,1
36,41,18500,Amsterdam,0.48070019,0.4801316,0.086687997,-0.030103343,1
36,43,17700,Syracuse,0.43290496,0.44407585,0.12987477,-0.0077093681,2
36,45,18300,Watertown,0.41536188,0.42943445,0.11440574,0.0020160598,3
36,47,19400,New York,0.42299739,0.53649336,0.22644289,0.01313256,4
36,49,18300,Watertown,0.47115555,0.48132092,0.13197237,-0.0062444676,2
