id	ofjobs	firstname	sex	race	call	lmedhhinc
b	4	Kenya	f	b	0	10.068281
b	2	Lakisha	f	b	0	8.8417377
b	2	Kristen	f	w	0	9.8762188
b	4	Latoya	f	b	0	8.8417377
b	4	Sarah	f	w	0	10.287047
b	4	Tanisha	f	b	0	10.310918
b	4	Emily	f	w	0	10.276773
b	2	Jill	f	w	0	10.242421
b	4	Lakisha	f	b	0	10.435556
b	4	Latonya	f	b	0	10.565582
b	4	Neil	m	w	0	9.6628799
b	6	Tyrone	m	b	0	9.6628799
b	4	Allison	f	w	0	10.18893
b	4	Anne	f	w	0	10.292552
b	2	Kenya	f	b	0	10.795178
b	6	Tamika	f	b	0	9.6628799
b	4	Kristen	f	w	1	9.8762188
b	4	Tamika	f	b	0	10.242421
b	2	Anne	f	w	0	10.431908
b	4	Ebony	f	b	0	9.92974
b	4	Jill	f	w	0	10.565582
b	2	Tanisha	f	b	0	10.377172
b	4	Aisha	f	b	0	10.310918
b	2	Allison	f	w	0	-99
b	2	Latoya	f	b	0	9.8762188
b	4	Laurie	f	w	0	10.276773
b	3	Allison	f	w	0	10.032057
b	3	Anne	f	w	0	10.068281
b	4	Latonya	f	b	0	10.377172
b	4	Latoya	f	b	0	9.9650526
b	2	Ebony	f	b	0	9.8417721
b	4	Jill	f	w	0	10.032057
b	3	Keisha	f	b	0	9.4743185
b	4	Laurie	f	w	0	9.6628799
b	3	Aisha	f	b	0	10.310918
b	2	Emily	f	w	0	10.513062
b	3	Jill	f	w	0	10.242421
b	4	Keisha	f	b	0	10.377172
295	2	Aisha	f	b	0	9.6143379
295	3	Brendan	m	w	0	9.6143379
380	4	Brendan	m	w	0	10.144078
268	4	Carrie	f	w	0	9.9992523
319	3	Darnell	m	b	0	9.6143379
407	6	Ebony	f	b	0	9.6143379
319	4	Geoffrey	m	w	0	9.9677763
407	3	Jamal	m	b	0	11.11929
380	6	Jamal	m	b	0	10.144078
319	4	Jay	m	w	0	10.48369
363	5	Jay	m	w	0	10.230702
363	4	Jermaine	m	b	0	9.819562
268	3	Jill	f	w	0	10.099547
363	4	Kareem	m	b	0	11.11929
363	6	Kristen	f	w	0	9.819562
295	3	Latoya	f	b	0	10.144078
380	4	Leroy	m	b	0	9.9674482
319	6	Leroy	m	b	0	9.9992523
295	4	Neil	m	w	0	10.752698
268	6	Rasheed	m	b	0	10.29106
407	4	Sarah	f	w	0	10.144078
380	3	Todd	m	w	0	9.819562
407	4	Todd	m	w	0	10.48369
268	4	Tremayne	m	b	0	10.752698
b	5	Allison	f	w	0	10.342871
b	6	Anne	f	w	0	10.48369
b	1	Latoya	f	b	0	10.48369
b	4	Tamika	f	b	0	9.819562
b	-99	Latonya	f	b	0	10.039984
b	6	Laurie	f	w	1	10.099547
b	3	Meredith	f	w	1	9.9992523
b	5	Tamika	f	b	1	11.11929
b	2	Emily	f	w	0	10.342871
b	5	Kenya	f	b	0	9.6143379
b	6	Kristen	f	w	0	10.752698
b	5	Tanisha	f	b	0	10.099547
b	3	Ebony	f	b	0	9.9677763
b	5	Emily	f	w	1	9.9674482
b	5	Latoya	f	b	0	10.039984
b	2	Sarah	f	w	0	9.6143379
b	4	Ebony	f	b	0	9.8419847
b	4	Jill	f	w	0	10.511049
b	2	Kristen	f	w	0	11.11929
b	3	Tanisha	f	b	0	9.6143379
b	5	Emily	f	w	0	9.9677763
b	6	Kenya	f	b	0	10.039984
b	3	Sarah	f	w	0	10.144078
b	3	Tamika	f	b	0	9.6143379
b	3	Ebony	f	b	0	10.230702
b	5	Kristen	f	w	0	9.6143379
b	2	Laurie	f	w	0	9.8419847
b	6	Tanisha	f	b	0	9.9992523
a	3	Allison	f	w	1	9.9677763
a	4	Ebony	f	b	0	10.752698
a	2	Kareem	m	b	0	10.230702
a	4	Neil	m	w	0	10.48369
b	3	Aisha	f	b	0	9.4743185
b	2	Anne	f	w	0	9.6926432
b	4	Ebony	f	b	0	9.8417721
b	4	Jill	f	w	0	10.513062
b	4	Jill	f	w	0	10.061986
b	4	Keisha	f	b	0	9.8762188
b	3	Lakisha	f	b	0	9.9650526
b	4	Meredith	f	w	0	10.466754
b	3	Aisha	f	b	0	10.247857
b	4	Anne	f	w	0	10.453601
b	3	Carrie	f	w	0	9.92974
b	4	Kenya	f	b	0	10.310918
b	5	Aisha	f	b	0	10.435556
b	2	Emily	f	w	0	9.8692579
b	3	Meredith	f	w	0	10.513062
b	3	Tanisha	f	b	0	10.795178
b	3	Aisha	f	b	0	9.6926432
b	3	Allison	f	w	0	10.408828
b	4	Emily	f	w	0	10.57124
b	4	Kenya	f	b	0	10.242421
b	3	Allison	f	w	0	8.8417377
b	5	Kristen	f	w	1	10.112573
b	4	Lakisha	f	b	1	9.6628799
b	5	Tamika	f	b	1	10.310918
b	4	Aisha	f	b	0	10.453601
b	3	Emily	f	w	0	10.565582
b	3	Kristen	f	w	0	10.242421
b	4	Tanisha	f	b	0	10.244059
b	2	Aisha	f	b	0	10.217824
b	4	Carrie	f	w	0	10.408828
b	4	Meredith	f	w	0	10.287047
b	4	Tanisha	f	b	0	10.061986
b	4	Anne	f	w	0	9.895607
b	3	Jill	f	w	0	10.431908
b	4	Lakisha	f	b	0	10.00487
b	3	Tanisha	f	b	0	10.758413
b	3	Emily	f	w	0	10.242421
b	3	Latoya	f	b	0	10.068281
b	2	Meredith	f	w	0	9.92974
b	4	Tamika	f	b	0	10.00487
b	5	Allison	f	w	0	9.92974
b	3	Latonya	f	b	0	10.631061
b	2	Meredith	f	w	0	10.435556
b	2	Tamika	f	b	0	9.9650526
b	2	Leroy	m	b	0	9.8246603
b	3	Matthew	m	w	0	9.6628799
b	4	Neil	m	w	0	10.292552
b	4	Tyrone	m	b	0	9.5274839
b	4	Meredith	f	w	0	10.431908
b	4	Tanisha	f	b	0	9.92974
b	4	Carrie	f	w	0	10.287047
b	2	Emily	f	w	0	-99
b	3	Keisha	f	b	0	9.8762188
b	3	Lakisha	f	b	0	10.068281
b	3	Allison	f	w	0	9.6628799
b	3	Ebony	f	b	0	9.4743185
b	5	Latoya	f	b	0	10.377172
b	4	Laurie	f	w	0	10.242421
408	6	Allison	f	w	0	9.6143379
381	6	Anne	f	w	0	11.11929
86	6	Brad	m	w	0	10.099547
269	3	Brett	m	w	0	10.597809
191	5	Darnell	m	b	0	10.597809
381	4	Darnell	m	b	1	10.597809
408	5	Darnell	m	b	0	10.299677
86	4	Ebony	f	b	0	9.8419847
364	4	Emily	f	w	0	9.9992523
296	3	Geoffrey	m	w	0	9.8419847
364	6	Geoffrey	m	w	0	9.6143379
408	4	Jay	m	w	0	10.342871
191	4	Jermaine	m	b	0	9.6143379
296	6	Jill	f	w	0	9.819562
381	4	Keisha	f	b	1	10.144078
86	4	Keisha	f	b	0	9.9677763
296	4	Lakisha	f	b	0	10.144078
269	4	Latonya	f	b	0	10.597809
364	3	Latoya	f	b	0	9.9992523
86	3	Meredith	f	w	0	9.9674482
269	6	Meredith	f	w	0	10.511049
191	3	Neil	m	w	0	10.299677
269	4	Rasheed	m	b	0	10.342871
381	3	Todd	m	w	0	10.099547
191	7	Todd	m	w	0	10.230702
296	4	Tremayne	m	b	0	10.230702
364	4	Tyrone	m	b	0	9.9677763
408	4	Tyrone	m	b	0	10.597809
b	6	Emily	f	w	0	10.299677
b	1	Lakisha	f	b	0	9.6143379
b	5	Sarah	f	w	1	10.230702
b	3	Tanisha	f	b	0	10.144078
b	5	Allison	f	w	0	9.9677763
b	5	Kenya	f	b	0	9.9674482
b	3	Latonya	f	b	0	10.752698
b	3	Meredith	f	w	1	10.48369
b	6	Anne	f	w	0	9.9992523
b	5	Ebony	f	b	0	10.144078
b	5	Emily	f	w	0	10.29106
b	3	Tamika	f	b	0	10.099547
b	5	Anne	f	w	0	9.8419847
b	2	Kenya	f	b	0	9.9674482
b	1	Latonya	f	b	0	10.299677
b	5	Sarah	f	w	0	10.039984
b	5	Ebony	f	b	0	10.752698
b	1	Kristen	f	w	0	9.9992523
b	5	Laurie	f	w	0	9.819562
b	4	Tamika	f	b	0	10.039984
b	2	Allison	f	w	0	10.299677
b	6	Jill	f	w	0	10.342871
b	2	Kenya	f	b	0	10.230702
b	5	Lakisha	f	b	0	10.230702
b	4	Anne	f	w	1	10.299677
b	5	Emily	f	w	0	9.6143379
b	5	Kenya	f	b	0	9.819562
b	2	Latoya	f	b	0	10.342871
b	4	Ebony	f	b	0	9.9992523
b	5	Emily	f	w	0	10.29106
b	2	Jill	f	w	0	10.511049
b	5	Tamika	f	b	0	10.752698
a	4	Allison	f	w	1	10.511049
a	4	Hakim	m	b	1	10.752698
a	2	Jamal	m	b	1	10.342871
a	2	Jay	m	w	1	10.29106
b	2	Anne	f	w	0	10.453601
b	4	Emily	f	w	0	10.310918
b	1	Lakisha	f	b	0	10.099629
b	3	Latonya	f	b	0	-99
b	3	Anne	f	w	0	10.032057
b	2	Ebony	f	b	0	10.295766
b	4	Sarah	f	w	0	10.466754
b	3	Tanisha	f	b	0	8.8417377
b	3	Laurie	f	w	0	10.795178
b	3	Tamika	f	b	0	10.217824
b	1	Emily	f	w	0	9.895607
b	2	Keisha	f	b	0	9.895607
b	3	Latoya	f	b	0	9.6926432
b	4	Meredith	f	w	0	10.061986
b	3	Kristen	f	w	0	10.466754
b	2	Latoya	f	b	0	10.00487
b	3	Meredith	f	w	0	9.4743185
b	4	Tanisha	f	b	0	9.92974
b	4	Anne	f	w	1	10.431908
b	4	Kenya	f	b	1	10.276773
b	4	Sarah	f	w	1	9.92974
b	2	Tanisha	f	b	1	9.8762188
b	5	Carrie	f	w	0	10.431908
b	2	Emily	f	w	0	9.9650526
b	2	Keisha	f	b	0	10.276773
b	3	Kenya	f	b	0	10.795178
b	3	Anne	f	w	0	9.9650526
b	3	Emily	f	w	0	10.795178
b	4	Keisha	f	b	0	10.099629
b	4	Tanisha	f	b	0	9.8924265
b	3	Emily	f	w	0	10.276773
b	4	Kenya	f	b	0	10.099629
b	3	Latonya	f	b	0	10.287047
b	3	Sarah	f	w	0	9.8417721
b	3	Emily	f	w	0	10.57124
b	3	Latonya	f	b	0	9.8246603
b	4	Latoya	f	b	0	9.6926432
b	2	Sarah	f	w	0	10.408828
b	2	Emily	f	w	0	10.276773
b	3	Jill	f	w	0	10.242421
b	4	Lakisha	f	b	0	10.435556
b	3	Latonya	f	b	0	10.565582
b	4	Anne	f	w	0	10.244059
b	4	Ebony	f	b	0	10.453601
b	2	Latoya	f	b	0	10.217824
b	2	Meredith	f	w	0	9.4743185
b	2	Allison	f	w	0	10.217824
b	4	Ebony	f	b	0	10.565582
b	4	Emily	f	w	0	9.8692579
b	2	Latoya	f	b	0	10.435556
b	2	Anne	f	w	0	8.8417377
b	4	Emily	f	w	0	8.8417377
b	2	Keisha	f	b	0	10.061986
b	4	Tamika	f	b	0	10.099629
b	4	Jill	f	w	0	10.408828
b	3	Lakisha	f	b	0	10.276773
b	4	Sarah	f	w	0	10.435556
b	3	Tamika	f	b	0	10.112573
b	1	Carrie	f	w	1	10.435556
b	4	Lakisha	f	b	0	9.6628799
b	2	Laurie	f	w	0	10.513062
b	4	Tanisha	f	b	0	8.8417377
237	4	Aisha	f	b	0	9.9677763
87	5	Aisha	f	b	0	10.144078
365	4	Aisha	f	b	0	10.752698
237	4	Anne	f	w	0	10.752698
142	3	Brad	m	w	0	10.099547
297	6	Brad	m	w	0	10.29106
270	4	Carrie	f	w	0	9.9674482
142	7	Carrie	f	w	0	10.752698
270	4	Emily	f	w	0	10.299677
365	6	Geoffrey	m	w	0	10.099547
297	4	Hakim	m	b	0	9.8419847
192	4	Jay	m	w	0	9.8419847
297	4	Jermaine	m	b	0	10.29106
321	6	Keisha	f	b	0	10.597809
142	5	Kenya	f	b	0	9.8419847
192	3	Kristen	f	w	0	9.8419847
297	3	Kristen	f	w	0	9.8419847
321	4	Kristen	f	w	0	10.342871
321	3	Lakisha	f	b	0	10.48369
192	6	Lakisha	f	b	0	10.597809
192	4	Latonya	f	b	0	9.9992523
142	4	Latoya	f	b	0	9.6143379
87	4	Leroy	m	b	0	10.039984
87	3	Matthew	m	w	0	9.819562
321	4	Matthew	m	w	0	10.039984
87	7	Neil	m	w	0	9.9992523
365	5	Rasheed	m	b	0	9.819562
237	3	Sarah	f	w	0	10.597809
365	4	Todd	m	w	0	10.039984
270	5	Tremayne	m	b	0	9.8419847
237	6	Tremayne	m	b	0	10.299677
270	6	Tyrone	m	b	0	9.819562
b	1	Latoya	f	b	1	10.230702
b	6	Meredith	f	w	1	10.597809
b	3	Sarah	f	w	1	10.752698
b	3	Tanisha	f	b	1	10.099547
b	4	Jill	f	w	1	10.48369
b	5	Kristen	f	w	0	10.342871
b	3	Tamika	f	b	0	9.819562
b	1	Tanisha	f	b	0	10.299677
b	3	Anne	f	w	0	10.299677
b	6	Ebony	f	b	0	9.9992523
b	2	Lakisha	f	b	0	10.29106
b	6	Laurie	f	w	0	9.9674482
b	5	Allison	f	w	0	10.230702
b	2	Emily	f	w	0	9.6143379
b	5	Kenya	f	b	0	10.099547
b	3	Tamika	f	b	0	10.144078
b	2	Latonya	f	b	0	10.29106
b	2	Laurie	f	w	0	10.597809
b	3	Meredith	f	w	0	10.48369
b	3	Tamika	f	b	0	9.819562
b	5	Kristen	f	w	0	10.511049
b	3	Latonya	f	b	0	10.48369
b	5	Sarah	f	w	0	10.099547
b	6	Tanisha	f	b	0	10.230702
b	4	Allison	f	w	1	10.48369
b	4	Anne	f	w	0	9.9674482
b	1	Lakisha	f	b	0	9.8419847
b	5	Tamika	f	b	0	10.29106
b	2	Anne	f	w	1	9.9674482
b	1	Emily	f	w	1	9.9674482
b	5	Lakisha	f	b	0	9.6143379
b	4	Latoya	f	b	0	10.752698
b	3	Carrie	f	w	0	10.099547
b	5	Ebony	f	b	0	10.29106
b	1	Laurie	f	w	0	10.230702
b	6	Tanisha	f	b	0	9.9992523
b	5	Carrie	f	w	1	10.230702
b	5	Ebony	f	b	0	10.752698
b	5	Kristen	f	w	1	10.099547
b	3	Tanisha	f	b	0	10.752698
a	3	Jill	f	w	1	10.597809
a	6	Lakisha	f	b	1	10.342871
b	4	Aisha	f	b	0	10.758413
b	3	Anne	f	w	0	10.099629
b	4	Jill	f	w	0	10.565582
b	4	Tamika	f	b	0	10.310918
b	1	Aisha	f	b	0	10.032057
b	2	Allison	f	w	0	-99
b	4	Carrie	f	w	0	10.631061
b	5	Latoya	f	b	0	10.287047
b	4	Anne	f	w	0	9.8692579
b	4	Emily	f	w	0	10.292552
b	4	Latoya	f	b	0	9.9867716
b	2	Tamika	f	b	0	9.6926432
b	4	Anne	f	w	0	9.895607
b	3	Emily	f	w	0	10.310918
b	4	Kenya	f	b	0	10.513062
b	3	Latoya	f	b	0	10.295766
b	3	Carrie	f	w	0	10.242421
b	3	Emily	f	w	0	9.8417721
b	4	Keisha	f	b	0	10.068281
b	3	Tamika	f	b	0	9.9650526
b	3	Anne	f	w	0	9.8924265
b	4	Lakisha	f	b	0	10.377172
b	3	Latonya	f	b	0	10.453601
b	4	Meredith	f	w	0	10.57124
b	4	Anne	f	w	0	9.92974
b	4	Kenya	f	b	0	10.431908
b	4	Kristen	f	w	0	9.895607
b	4	Latoya	f	b	0	10.795178
b	3	Kristen	f	w	0	9.4743185
b	4	Latoya	f	b	0	10.099629
b	4	Aisha	f	b	0	10.408828
b	4	Jill	f	w	0	9.8417721
b	4	Kristen	f	w	0	10.431908
b	2	Lakisha	f	b	0	9.8417721
b	4	Anne	f	w	0	10.112573
b	4	Kenya	f	b	0	10.242421
b	4	Kristen	f	w	0	10.377172
b	3	Tamika	f	b	0	10.758413
b	4	Allison	f	w	0	10.795178
b	3	Keisha	f	b	0	9.9867716
b	2	Kenya	f	b	0	9.8762188
b	2	Sarah	f	w	0	9.6628799
b	2	Brendan	m	w	0	10.795178
b	4	Brett	m	w	0	9.6628799
b	4	Jermaine	m	b	0	9.2146311
b	1	Tyrone	m	b	0	9.4743185
b	4	Jill	f	w	1	10.453601
b	4	Kenya	f	b	0	10.292552
b	5	Latoya	f	b	0	-99
b	2	Laurie	f	w	1	10.795178
b	4	Keisha	f	b	0	10.292552
b	4	Lakisha	f	b	0	9.8762188
b	6	Laurie	f	w	0	10.435556
b	2	Sarah	f	w	0	10.758413
b	2	Emily	f	w	0	9.6628799
b	4	Kenya	f	b	0	10.466754
b	4	Kenya	f	b	0	9.8417721
b	2	Lakisha	f	b	0	10.295766
b	4	Laurie	f	w	0	10.247857
b	2	Sarah	f	w	0	9.4743185
b	2	Anne	f	w	0	9.92974
b	4	Lakisha	f	b	0	10.247857
b	4	Latonya	f	b	0	10.435556
b	3	Meredith	f	w	0	10.435556
b	3	Ebony	f	b	0	10.061986
b	4	Kristen	f	w	0	10.512899
b	1	Latonya	f	b	0	9.8246603
b	4	Meredith	f	w	0	9.9867716
271	3	Aisha	f	b	0	9.9677763
298	4	Aisha	f	b	0	9.819562
238	4	Aisha	f	b	0	9.6143379
a	6	Brad	m	w	1	10.099547
383	4	Brad	m	w	0	10.29106
298	3	Brendan	m	w	0	9.819562
383	4	Brendan	m	w	0	9.9677763
a	2	Brett	m	w	1	9.6143379
271	4	Carrie	f	w	0	9.819562
322	4	Hakim	m	b	0	10.144078
193	4	Jay	m	w	0	10.342871
322	4	Kareem	m	b	0	10.099547
a	3	Kenya	f	b	1	10.299677
322	3	Kristen	f	w	0	9.9674482
193	5	Lakisha	f	b	0	10.299677
298	6	Lakisha	f	b	0	10.752698
a	4	Latonya	f	b	1	10.29106
238	4	Leroy	m	b	0	9.819562
383	6	Leroy	m	b	0	9.9674482
193	4	Matthew	m	w	0	9.819562
238	6	Matthew	m	w	0	9.6143379
238	3	Neil	m	w	0	10.099547
298	4	Neil	m	w	0	9.6143379
322	6	Neil	m	w	0	9.9677763
271	4	Sarah	f	w	0	10.299677
193	6	Tremayne	m	b	0	10.752698
383	3	Tyrone	m	b	0	10.039984
271	6	Tyrone	m	b	0	10.597809
b	5	Anne	f	w	0	10.29106
b	6	Lakisha	f	b	0	10.29106
b	6	Latoya	f	b	0	10.144078
b	5	Sarah	f	w	1	9.6143379
b	6	Aisha	f	b	0	10.230702
b	5	Anne	f	w	0	9.8419847
b	5	Sarah	f	w	0	10.511049
b	3	Tanisha	f	b	0	10.299677
b	3	Carrie	f	w	0	10.342871
b	5	Ebony	f	b	0	9.8419847
b	5	Kenya	f	b	0	9.9992523
b	2	Kristen	f	w	0	10.597809
b	5	Aisha	f	b	0	10.29106
b	2	Allison	f	w	0	9.9677763
b	4	Ebony	f	b	1	10.597809
b	4	Jill	f	w	0	10.039984
b	5	Allison	f	w	0	9.9674482
b	3	Emily	f	w	1	10.230702
b	3	Latoya	f	b	0	10.299677
b	5	Tamika	f	b	1	10.597809
b	-99	Aisha	f	b	0	10.144078
b	5	Carrie	f	w	1	10.752698
b	4	Jill	f	w	1	10.48369
b	6	Latonya	f	b	0	9.6143379
b	2	Kenya	f	b	0	10.299677
b	3	Kristen	f	w	0	10.597809
b	5	Latoya	f	b	0	9.9674482
b	6	Sarah	f	w	0	10.299677
b	3	Emily	f	w	0	10.039984
b	1	Jill	f	w	1	10.29106
b	6	Kenya	f	b	0	9.6143379
b	5	Latoya	f	b	0	10.511049
b	6	Emily	f	w	1	9.6143379
b	3	Kenya	f	b	0	9.9992523
b	3	Lakisha	f	b	0	10.299677
b	6	Sarah	f	w	0	10.039984
a	4	Brad	m	w	1	10.099547
a	3	Hakim	m	b	1	10.299677
a	3	Todd	m	w	1	10.752698
a	2	Tremayne	m	b	1	11.11929
b	3	Anne	f	w	0	9.4743185
b	3	Kenya	f	b	0	9.8692579
b	3	Kristen	f	w	0	10.068281
b	2	Latonya	f	b	0	9.8692579
b	3	Allison	f	w	0	10.295766
b	4	Keisha	f	b	1	10.377172
b	3	Kristen	f	w	0	10.247857
b	4	Tamika	f	b	0	10.032057
b	4	Jill	f	w	0	9.92974
b	3	Kristen	f	w	0	10.453601
b	3	Latoya	f	b	0	9.6926432
b	3	Tamika	f	b	0	10.112573
b	3	Allison	f	w	0	10.032057
b	2	Latonya	f	b	0	10.112573
b	3	Meredith	f	w	0	10.032057
b	3	Tamika	f	b	0	10.310918
b	-99	Aisha	f	b	0	10.217824
b	3	Emily	f	w	0	9.6628799
b	4	Laurie	f	w	0	10.431908
b	3	Tanisha	f	b	0	10.244059
b	4	Jill	f	w	0	9.92974
b	3	Kenya	f	b	0	10.112573
b	4	Latonya	f	b	0	9.6926432
b	3	Meredith	f	w	0	10.565582
b	3	Carrie	f	w	0	10.758413
b	3	Ebony	f	b	0	9.4743185
b	1	Latonya	f	b	0	10.287047
b	3	Sarah	f	w	0	10.068281
b	4	Kristen	f	w	0	9.4743185
b	4	Latoya	f	b	0	10.099629
b	4	Laurie	f	w	0	8.8417377
b	2	Tamika	f	b	0	9.9650526
b	5	Kenya	f	b	0	10.00487
b	4	Kristen	f	w	0	9.6926432
b	2	Laurie	f	w	0	10.061986
b	5	Tamika	f	b	0	10.244059
b	3	Anne	f	w	0	9.6926432
b	3	Ebony	f	b	0	9.9867716
b	4	Jill	f	w	0	10.068281
b	3	Latonya	f	b	0	9.6628799
b	2	Anne	f	w	0	10.287047
b	1	Kenya	f	b	0	9.6628799
b	4	Latonya	f	b	0	10.217824
b	4	Meredith	f	w	0	9.9867716
b	4	Anne	f	w	0	10.513062
b	4	Keisha	f	b	0	9.5274839
b	2	Kristen	f	w	0	10.310918
b	4	Latonya	f	b	0	10.061986
b	2	Carrie	f	w	0	10.408828
b	4	Ebony	f	b	0	10.00487
b	3	Emily	f	w	0	10.287047
b	3	Tamika	f	b	0	10.242421
b	4	Brett	m	w	0	10.292552
b	5	Neil	m	w	0	10.453601
b	5	Rasheed	m	b	0	-99
b	2	Tyrone	m	b	0	10.795178
b	2	Brendan	m	w	0	10.795178
b	4	Jamal	m	b	0	10.292552
b	2	Aisha	f	b	0	10.032057
b	5	Allison	f	w	0	-99
b	4	Carrie	f	w	0	10.631061
b	4	Latoya	f	b	0	10.287047
b	3	Aisha	f	b	0	10.431908
b	4	Allison	f	w	0	10.292552
b	3	Jill	f	w	0	9.9650526
b	4	Tamika	f	b	0	10.032057
b	3	Jill	f	w	0	10.466754
b	4	Keisha	f	b	0	10.099629
b	3	Kristen	f	w	0	9.8692579
b	4	Tamika	f	b	0	9.6926432
19	4	Allison	f	w	0	9.6143379
411	4	Anne	f	w	0	9.6143379
239	4	Brad	m	w	0	9.819562
299	6	Brett	m	w	0	9.9677763
411	3	Ebony	f	b	0	10.039984
194	6	Emily	f	w	0	10.29106
144	5	Geoffrey	m	w	0	10.230702
299	4	Geoffrey	m	w	0	10.144078
272	4	Jay	m	w	0	10.752698
19	3	Kareem	m	b	0	10.752698
194	4	Kareem	m	b	0	10.099547
144	4	Keisha	f	b	0	10.48369
239	6	Keisha	f	b	0	10.29106
272	3	Kenya	f	b	0	10.29106
299	4	Kenya	f	b	0	9.6143379
239	4	Kristen	f	w	0	10.144078
144	2	Laurie	f	w	0	10.099547
411	4	Laurie	f	w	0	9.8419847
194	3	Leroy	m	b	0	9.9674482
299	3	Leroy	m	b	0	9.8419847
19	6	Leroy	m	b	0	9.6143379
272	4	Matthew	m	w	0	10.039984
194	4	Meredith	f	w	0	9.6143379
239	3	Rasheed	m	b	0	10.342871
19	4	Sarah	f	w	0	10.099547
411	6	Tanisha	f	b	0	9.9677763
144	6	Tyrone	m	b	0	10.597809
272	6	Tyrone	m	b	0	10.144078
b	5	Carrie	f	w	0	10.230702
b	1	Laurie	f	w	0	9.9674482
b	5	Tamika	f	b	0	9.819562
b	6	Tanisha	f	b	0	10.752698
b	4	Allison	f	w	1	11.11929
b	3	Ebony	f	b	0	9.9674482
b	6	Emily	f	w	0	10.039984
b	6	Latoya	f	b	0	10.752698
b	5	Allison	f	w	0	10.099547
b	4	Emily	f	w	0	10.29106
b	5	Kenya	f	b	0	9.9677763
b	4	Lakisha	f	b	0	10.099547
b	3	Carrie	f	w	1	9.819562
b	5	Latoya	f	b	1	10.511049
b	5	Sarah	f	w	1	10.752698
b	4	Tamika	f	b	0	10.099547
b	5	Aisha	f	b	0	9.9674482
b	2	Anne	f	w	0	10.039984
b	6	Jill	f	w	0	10.29106
b	4	Latoya	f	b	1	10.099547
b	4	Ebony	f	b	0	10.48369
b	5	Emily	f	w	0	10.342871
b	3	Kristen	f	w	0	10.099547
b	5	Lakisha	f	b	0	10.511049
b	5	Anne	f	w	0	9.6143379
b	2	Lakisha	f	b	0	10.039984
b	4	Sarah	f	w	0	11.11929
b	5	Tanisha	f	b	0	10.099547
b	5	Ebony	f	b	0	10.48369
b	5	Jill	f	w	1	10.597809
b	3	Kristen	f	w	1	10.29106
b	5	Tanisha	f	b	0	9.819562
b	6	Carrie	f	w	0	9.8419847
b	5	Jill	f	w	1	10.099547
b	5	Keisha	f	b	0	10.144078
b	5	Lakisha	f	b	1	10.752698
a	4	Geoffrey	m	w	0	10.752698
a	4	Kenya	f	b	0	10.144078
a	2	Laurie	f	w	0	10.299677
a	3	Tamika	f	b	0	9.819562
b	3	Emily	f	w	0	9.8762188
b	5	Latonya	f	b	0	10.217824
b	3	Laurie	f	w	0	10.631061
b	3	Tamika	f	b	0	10.292552
b	3	Allison	f	w	0	10.00487
b	4	Lakisha	f	b	0	8.8417377
b	2	Lakisha	f	b	0	10.112573
b	3	Meredith	f	w	0	9.8762188
b	1	Sarah	f	w	0	-99
b	2	Tanisha	f	b	0	9.92974
b	2	Allison	f	w	0	10.513062
b	3	Anne	f	w	0	10.068281
b	4	Ebony	f	b	0	10.276773
b	3	Latoya	f	b	0	9.92974
b	4	Aisha	f	b	0	9.9867716
b	3	Anne	f	w	1	10.295766
b	1	Jill	f	w	0	9.8762188
b	2	Tanisha	f	b	0	10.565582
b	2	Brendan	m	w	1	10.431908
b	3	Keisha	f	b	0	9.8762188
b	3	Kenya	f	b	0	10.287047
b	2	Sarah	f	w	1	10.795178
b	2	Todd	m	w	0	9.8924265
b	2	Tyrone	m	b	0	9.92974
b	2	Emily	f	w	0	9.4743185
b	3	Latonya	f	b	0	-99
b	1	Jill	f	w	0	10.032057
b	4	Kenya	f	b	0	10.244059
b	3	Sarah	f	w	0	10.00487
b	4	Tanisha	f	b	0	10.292552
b	5	Jill	f	w	0	9.92974
b	2	Lakisha	f	b	0	10.431908
b	4	Latoya	f	b	0	9.6926432
b	3	Neil	m	w	0	10.758413
b	3	Keisha	f	b	0	9.8924265
b	2	Laurie	f	w	0	10.244059
b	4	Allison	f	w	0	10.795178
b	2	Ebony	f	b	0	8.8417377
b	4	Emily	f	w	0	10.435556
b	4	Latonya	f	b	0	10.377172
b	4	Allison	f	w	0	10.061986
b	3	Jill	f	w	0	10.276773
b	3	Keisha	f	b	0	-99
b	4	Kristen	f	w	0	10.099629
b	3	Latoya	f	b	0	9.9650526
b	2	Rasheed	m	b	0	10.758413
b	4	Aisha	f	b	0	9.8692579
b	3	Allison	f	w	0	9.6926432
b	5	Latoya	f	b	0	9.4743185
b	3	Sarah	f	w	0	10.112573
b	3	Brendan	m	w	0	10.068281
b	3	Emily	f	w	0	10.377172
b	3	Keisha	f	b	0	10.408828
b	3	Kenya	f	b	0	10.408828
b	3	Lakisha	f	b	0	9.8692579
b	4	Sarah	f	w	0	10.00487
b	2	Aisha	f	b	0	10.061986
b	-99	Aisha	f	b	0	10.068281
b	4	Anne	f	w	0	9.6926432
b	3	Carrie	f	w	0	10.099629
b	3	Emily	f	w	0	10.631061
b	4	Kenya	f	b	0	10.310918
b	3	Kenya	f	b	0	-99
b	3	Kristen	f	w	0	10.453601
b	4	Meredith	f	w	0	9.8692579
b	3	Tanisha	f	b	0	9.9650526
b	2	Allison	f	w	0	10.795178
